,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,score
246,N00000887,B,A,D,D,C,B,D,A,,,D,B,A,B,A,C,B,D,,C,A,A,B,D,,84
247,N00000888,B,B,D,D,C,B,D,A,,C,D,B,A,B,A,,B,D,A,C,A,A,B,C,B,77
248,N00000889,,A,D,D,C,D,D,B,C,C,D,B,D,B,A,C,B,C,D,C,A,A,B,D,C,66
249,N00000890,B,A,D,,A,,D,A,C,C,D,B,A,A,A,C,A,D,A,C,A,A,B,D,D,77
250,N00000891,B,A,D,D,C,B,D,D,A,C,D,A,,B,A,C,B,D,A,B,A,A,D,D,C,66
251,N00000892,B,A,B,D,A,D,D,A,C,C,D,B,A,B,A,C,B,D,A,C,A,A,B,D,,81
252,N00000893,B,A,D,D,C,B,D,A,C,C,D,B,D,B,A,C,A,C,A,C,,A,B,D,D,81
253,N00000894,B,A,D,D,C,B,D,A,C,C,D,B,A,B,A,C,B,D,A,C,B,A,B,D,D,95
254,N00000895,B,A,D,D,C,,D,B,C,C,D,B,A,B,A,C,B,D,A,C,A,A,B,D,D,91
255,N00000896,B,A,D,D,C,B,D,A,C,C,C,B,A,B,A,C,B,D,,D,A,A,B,D,A,81
256,N00000897,B,A,C,D,C,,D,A,C,C,,B,A,B,A,C,B,D,,C,A,A,B,D,D,83
257,N00000898,,A,D,D,C,B,D,D,C,C,D,B,,B,A,C,B,,A,C,A,A,B,,,75
258,N00000899,,D,,D,C,B,D,A,C,C,D,B,A,,A,B,B,D,A,C,A,A,B,D,D,78
259,N00000900,,A,D,,C,B,D,A,C,D,D,B,A,B,,C,B,D,A,C,A,A,B,A,D,78
260,N00000901,B,B,D,B,C,B,D,A,C,C,D,B,A,B,A,C,,B,A,C,A,A,B,,D,77
261,N00000902,B,A,A,,C,B,D,A,C,C,D,,C,B,A,C,B,D,,C,B,A,A,D,D,68
262,N00000903,,A,D,D,C,B,D,A,,C,D,B,A,B,B,C,B,D,A,C,A,A,B,,D,83
263,N00000904,B,A,B,D,B,B,D,A,C,A,D,A,C,,A,C,,D,A,C,B,B,B,D,,53
264,N00000905,B,A,D,B,C,B,D,,C,C,D,B,A,B,A,C,B,,B,C,A,A,B,D,D,82
265,N00000906,B,A,D,D,C,B,,A,C,C,C,,,B,A,C,B,D,A,,A,,B,D,D,75
266,N00000907,B,A,D,D,C,C,D,C,C,A,D,B,A,B,A,C,B,D,A,C,A,A,B,D,D,85
267,N00000908,B,A,C,D,C,B,D,A,C,C,C,B,A,B,A,C,B,D,A,C,A,,D,D,D,81
268,N00000909,B,,D,D,C,C,D,A,C,C,D,B,A,B,,C,B,D,C,C,A,A,B,,B,73
269,N00000910,D,A,C,D,C,D,D,A,D,C,D,B,C,B,A,C,B,D,A,C,A,A,B,D,D,75
270,N00000911,B,A,D,A,C,,,A,C,C,D,B,A,B,A,C,B,B,A,C,A,A,B,D,D,82
271,N00000912,B,A,D,D,C,B,,A,,C,D,B,A,B,A,C,B,D,A,C,A,A,B,D,D,92
272,N00000913,B,A,D,D,C,B,D,A,C,C,D,B,,,A,C,B,D,A,C,A,D,B,D,,83
273,N00000914,C,C,D,D,C,B,,A,,C,,B,A,A,A,B,B,D,A,C,A,A,B,D,D,68
274,N00000915,,A,D,D,C,B,D,A,C,C,D,B,A,B,,,B,,A,C,A,D,B,D,D,79
275,N00000916,B,A,D,D,C,B,D,A,C,C,D,B,C,B,A,C,B,,A,D,A,A,B,D,D,86
276,N00000917,,,D,D,C,A,D,,C,C,D,,A,B,A,,D,C,A,C,A,A,B,,D,61
277,N00000918,B,A,D,D,D,B,D,A,C,,D,B,A,,A,C,B,D,A,B,A,A,B,,D,78
278,N00000919,B,A,,D,C,C,D,A,C,,D,B,A,B,D,C,B,,A,C,A,A,B,,D,74
279,N00000920,,A,D,D,C,,D,A,C,C,A,B,A,,A,C,,D,A,C,A,A,C,,D,70
280,N00000921,B,A,D,D,C,B,D,A,C,,C,B,A,B,A,C,B,D,A,C,A,A,B,D,D,91
281,N00000922,B,A,,D,C,B,D,B,C,B,D,B,A,B,A,C,B,D,A,C,A,D,B,D,,77
282,N00000923,,A,D,D,C,B,D,A,,C,,B,A,B,C,C,B,D,A,C,C,A,B,D,D,78
283,N00000924,B,C,D,D,C,B,D,A,C,C,D,,A,B,A,C,B,,,C,A,A,,D,D,79
284,N00000925,B,A,D,D,C,A,D,A,D,C,D,C,B,B,A,C,B,D,C,C,,D,B,D,D,66
285,N00000926,B,A,D,D,,B,D,,C,C,A,B,A,D,A,C,B,D,A,C,A,A,B,D,C,77
286,N00000927,B,,D,D,C,,D,B,C,C,D,B,A,B,A,B,B,,A,C,A,,B,C,D,69
287,N00000928,B,A,D,D,,B,D,A,C,C,D,B,A,B,A,C,B,D,A,C,A,A,A,D,D,91
288,N00000929,,A,D,D,C,,D,,C,C,D,B,A,B,A,C,C,D,A,C,A,A,B,D,D,83
289,N00000930,B,D,D,D,C,D,D,A,D,C,D,B,A,B,D,C,B,D,A,C,A,A,B,,D,76
290,N00000931,B,A,,D,C,B,D,A,C,C,B,B,D,B,A,C,B,D,,C,A,A,B,D,D,82
291,N00000932,B,A,D,D,C,B,D,A,C,C,D,B,B,B,A,C,,D,A,C,A,A,B,B,D,86
292,N00000933,B,A,C,C,C,B,D,,C,C,D,B,C,B,A,D,B,D,,C,A,A,A,D,D,67
293,N00000934,B,A,B,D,C,B,,A,C,,D,C,A,B,A,C,C,D,A,C,A,A,B,D,D,77
294,N00000935,B,A,D,D,C,B,D,,C,C,D,B,A,B,A,C,,D,A,C,A,A,A,D,D,87
295,N00000936,B,A,A,D,C,B,D,A,C,C,D,B,A,B,D,,B,D,A,C,B,,B,A,A,67
296,N00000937,B,A,D,D,C,B,,A,,C,D,B,A,,A,C,B,D,A,C,A,A,B,D,D,88
297,N00000938,B,A,D,D,,,D,A,C,C,D,B,A,B,A,C,B,D,A,C,A,A,B,D,D,92
298,N00000939,B,A,D,B,C,,D,A,C,C,A,B,A,B,A,C,B,D,D,C,A,C,B,D,,72
299,N00000940,B,A,,D,D,B,D,A,C,C,D,,A,C,A,C,B,B,A,C,A,A,B,C,D,72
300,N00000941,,A,B,D,C,B,D,D,C,C,D,B,A,B,A,C,B,D,B,D,,A,B,D,C,67
301,N00000942,,A,A,,C,B,,A,C,D,D,B,A,A,,C,,D,,C,A,A,B,,C,52
302,N00000943,B,A,D,D,C,B,D,A,C,C,C,B,A,B,A,C,B,D,A,C,,A,B,D,,87
303,N00000944,,A,D,D,,B,D,B,C,D,C,B,A,B,A,C,B,B,A,C,A,A,B,D,D,72
304,N00000945,A,A,D,D,C,B,D,A,C,C,,,A,B,A,D,B,D,D,C,A,A,,D,D,73
305,N00000946,B,,C,D,C,B,D,A,C,C,D,C,A,B,A,,B,B,A,C,A,D,B,,D,68
306,N00000947,B,D,D,D,D,B,D,A,C,C,A,,A,,A,B,B,B,,B,A,A,B,D,D,58
307,N00000948,B,A,D,D,C,B,D,,C,C,D,B,A,B,A,C,,D,A,C,A,A,B,D,D,92
308,N00000949,B,A,,D,C,B,D,A,C,C,D,B,A,A,A,C,B,C,A,C,B,A,B,D,D,81
309,N00000950,B,,C,D,C,,D,A,,,C,B,A,B,A,C,,D,A,C,A,,B,D,D,66
310,N00000951,B,,D,D,C,,,A,C,C,D,B,A,B,A,D,A,D,C,,B,A,,D,D,60
311,N00000952,B,A,D,D,C,D,B,A,,C,D,B,A,B,A,C,B,D,,D,A,A,,D,D,73
312,N00000953,B,,D,,C,B,D,,C,C,D,B,,A,A,C,C,D,A,,C,,,D,B,52
313,N00000954,B,A,,,C,B,D,A,C,D,D,B,A,B,A,C,B,C,A,C,C,A,B,D,D,77
314,N00000955,B,A,C,D,C,B,D,D,C,C,D,D,B,B,A,C,C,D,A,C,,A,B,D,B,66
315,N00000956,B,A,D,D,C,B,D,A,C,C,B,D,A,B,A,C,B,D,A,C,A,A,,D,A,81
316,N00000957,B,A,B,C,C,B,D,,A,C,D,A,A,,A,C,B,B,A,C,A,A,B,B,,58
317,N00000958,B,A,A,D,C,B,B,,D,,D,B,,B,,C,,D,,C,A,,B,D,D,57
318,N00000959,B,C,A,D,,B,D,A,C,C,D,B,A,B,C,C,B,D,A,C,A,A,B,D,,77
319,N00000960,C,A,,D,C,B,D,A,D,C,A,B,,C,A,,B,D,A,C,A,A,B,D,C,63
320,N00000961,,A,D,D,,,D,A,C,C,C,,A,B,A,C,B,D,A,C,A,A,B,,D,75
321,N00000962,B,A,D,D,,,,A,,C,D,B,A,,A,D,D,B,D,A,A,A,D,D,D,50
322,N00000963,B,A,B,D,B,B,D,,C,C,D,B,,B,D,C,B,D,A,C,A,A,D,D,D,72
323,N00000964,,A,C,D,C,,D,B,,C,D,B,A,B,A,C,B,D,B,C,,A,B,D,D,69
324,N00000965,B,B,B,B,C,B,D,A,C,C,D,B,A,,A,A,,D,A,C,A,D,C,A,D,57
325,N00000966,B,A,,,C,B,D,A,D,C,B,B,A,B,A,C,B,D,A,B,A,A,,D,,69
326,N00000967,B,C,D,D,C,B,D,A,C,,D,B,A,B,A,C,A,D,A,C,A,A,B,D,D,86
327,N00000968,B,C,,D,C,B,A,A,,C,D,B,B,B,A,C,B,C,C,C,A,A,B,D,D,67
328,N00000969,C,A,D,D,C,B,,A,C,C,D,B,B,,,C,C,B,A,,A,A,B,D,D,64
329,N00000970,B,A,C,D,C,B,D,A,A,C,D,B,B,D,A,C,B,D,A,A,,A,B,D,D,71
330,N00000971,B,A,D,B,C,,D,A,B,C,D,B,A,B,,C,,D,,C,A,A,,D,D,70
331,N00000972,C,A,D,D,C,B,D,C,C,C,D,B,A,B,A,C,B,D,A,C,A,A,B,,D,86
332,N00000973,B,A,D,D,C,B,D,A,C,C,,B,A,C,A,C,B,D,A,C,A,A,D,D,D,86
333,N00000974,,A,D,D,,B,D,A,C,A,D,A,A,B,C,C,B,D,A,C,A,C,B,,D,68
334,N00000975,B,A,D,D,C,B,D,A,C,C,D,B,A,D,A,C,B,D,A,,,A,B,D,D,87
335,N00000976,B,A,D,D,,B,D,A,C,C,D,,A,B,A,D,B,D,A,C,A,A,B,D,D,87
336,N00000977,A,A,D,D,C,B,D,A,B,,D,B,A,B,,C,B,D,A,C,A,A,,D,D,78
337,N00000978,B,A,,D,B,,D,A,C,C,D,B,A,B,D,C,B,D,A,C,A,C,,D,D,73
338,N00000979,B,A,B,D,C,B,D,A,D,C,D,B,A,B,A,C,B,,A,C,A,A,D,D,D,81
339,N00000980,B,C,,D,C,B,D,A,C,C,D,B,,B,A,C,B,D,A,D,A,A,B,D,B,77
340,N00000981,B,A,,D,C,B,C,A,C,C,,B,A,B,A,C,B,D,A,C,A,A,B,D,A,82
341,N00000982,B,A,A,D,C,B,D,A,C,D,D,B,A,B,A,C,B,D,B,C,C,A,B,C,A,70
342,N00000983,B,A,D,,C,B,D,A,C,C,D,D,A,,B,C,B,C,A,,A,A,B,B,D,68
343,N00000984,B,A,D,,C,B,D,A,C,C,D,B,A,B,A,C,B,D,A,C,A,A,C,C,D,86
344,N00000985,B,A,D,D,C,,D,A,C,C,D,C,B,B,,A,B,D,A,C,A,A,B,D,D,77
345,N00000986,B,A,D,D,C,,D,A,,C,D,B,A,B,A,C,,A,,C,,A,B,D,,71
346,N00000987,B,A,D,D,C,A,D,A,C,C,D,B,A,B,A,C,B,,A,C,A,C,,D,A,77
347,N00000988,C,A,D,D,C,B,D,A,C,,,C,A,B,A,C,C,D,A,C,A,A,B,D,D,77
348,N00000989,A,A,D,D,C,A,D,A,C,C,D,B,B,B,,C,A,D,A,C,,,B,D,A,63
349,N00000990,B,A,D,D,C,C,C,A,C,,,B,A,B,A,C,B,D,A,C,A,A,B,D,D,82
350,N00000991,B,A,D,D,C,B,D,A,C,C,B,A,A,B,A,C,A,D,A,C,A,A,B,D,D,85
351,N00000992,B,A,D,C,C,B,D,A,C,C,D,B,A,B,D,C,B,D,A,C,,A,B,D,,82
352,N00000993,B,A,,A,C,B,D,A,C,C,D,B,A,B,A,C,,D,A,C,A,A,B,D,,83
353,N00000994,B,A,D,D,C,B,D,A,C,C,D,D,A,B,A,C,,D,A,A,A,A,B,D,D,86
354,N00000995,B,A,D,D,B,B,D,A,C,,D,,A,B,A,C,,D,A,C,A,A,B,D,D,83
355,N00000996,C,A,D,,C,B,D,A,C,C,D,C,,A,A,C,,C,A,C,A,A,,D,D,64
356,N00000997,B,A,D,D,C,D,D,A,C,C,D,B,A,B,A,C,B,D,A,C,A,A,B,D,D,95
357,N00000998,B,A,D,D,C,B,D,A,C,D,D,B,A,B,A,C,B,D,A,,A,A,B,D,D,91
358,N00000999,B,B,D,D,C,B,D,,C,C,D,B,A,B,A,C,B,D,A,C,A,A,B,D,D,91
359,N00001000,B,,D,C,B,A,,C,C,,D,B,,B,A,C,B,D,A,C,A,A,B,D,,60
360,N00001001,,A,D,,C,B,B,A,C,C,D,B,A,B,A,C,B,D,A,C,C,A,,D,C,73
361,N00001002,,A,D,D,C,B,D,A,D,C,D,D,B,,A,B,B,,B,B,B,A,B,D,D,53
362,N00001003,B,A,D,D,C,B,D,A,C,C,D,B,B,B,,C,B,D,A,C,A,A,B,C,D,86
363,N00001004,B,D,D,C,C,B,D,A,C,C,D,B,A,,D,C,B,A,A,C,A,A,B,D,A,71
364,N00001005,B,A,D,D,C,B,D,D,C,C,D,,B,B,A,C,B,C,A,A,A,A,,D,D,72
365,N00001006,B,A,D,D,C,B,,A,,C,D,D,A,B,A,B,B,D,C,D,A,A,B,D,D,72
366,N00001007,B,A,C,D,C,B,D,A,C,C,D,A,B,B,A,A,B,C,A,C,A,A,B,A,D,70
367,N00001008,B,A,D,D,C,,D,A,C,C,D,B,A,B,C,C,B,,D,C,B,A,B,A,D,72
368,N00001009,C,,C,D,,B,D,A,C,C,C,,A,B,A,C,B,C,B,C,A,A,B,D,D,63
369,N00001010,B,A,D,D,C,B,D,A,C,C,D,C,D,B,A,C,A,D,A,,A,A,B,,D,77
370,N00001011,B,A,D,,C,B,C,A,C,C,D,B,A,B,A,C,B,D,A,C,,A,A,D,C,77
371,N00001012,B,A,D,D,C,,,A,C,C,D,,A,B,D,B,,D,A,C,A,,B,D,,66
372,N00001013,D,,D,D,C,B,D,A,C,C,D,B,A,B,A,C,B,D,A,C,C,C,B,D,D,81
373,N00001014,,A,D,,C,B,D,A,C,C,A,B,A,B,A,C,B,D,A,C,D,A,B,D,D,82
374,N00001015,B,A,D,D,C,B,D,A,A,A,D,B,A,B,A,C,B,D,A,C,D,A,B,D,D,85
375,N00001016,B,A,D,D,D,B,B,A,C,C,D,B,A,B,A,C,B,A,A,C,A,D,B,C,D,75
376,N00001017,B,A,D,D,A,D,D,A,C,C,C,B,,B,,C,A,B,,C,,A,B,D,D,59
377,N00001018,D,A,D,D,C,B,D,A,C,C,D,B,A,B,D,A,B,D,A,C,A,A,B,,D,81
378,N00001019,B,A,D,,C,,D,A,C,C,D,B,,B,A,C,B,D,A,C,A,A,B,D,D,88
379,N00001020,B,A,D,D,C,B,D,A,C,C,D,B,A,B,D,D,B,D,A,A,A,B,B,D,D,80
380,N00001021,B,B,D,,C,B,D,B,C,C,D,A,A,B,A,C,A,C,A,,,B,B,A,D,53
381,N00001022,B,D,D,D,D,B,D,A,C,C,D,B,A,B,A,D,B,D,A,C,A,A,B,D,D,85
382,N00001023,B,A,D,D,D,B,D,A,C,,D,B,A,B,A,C,B,D,A,C,A,A,B,D,D,91
383,N00001024,B,D,D,B,C,B,A,A,C,C,D,B,,B,A,C,B,B,A,,A,A,B,D,D,72
384,N00001025,B,A,D,D,C,B,D,A,C,C,D,B,A,B,A,B,C,D,D,C,A,,B,,D,77
385,N00001026,B,A,D,D,C,B,D,A,C,C,D,B,D,,A,,D,D,A,C,D,A,B,D,D,77
386,N00001027,B,,,B,,B,,A,C,C,D,C,A,B,A,D,B,A,A,C,A,A,B,,D,60
387,N00001028,C,A,D,D,D,B,A,A,C,C,D,B,A,B,A,C,,,,C,D,A,B,,D,64
388,N00001029,B,A,D,D,C,B,D,A,,C,D,B,A,B,,C,B,D,D,C,A,,,D,D,79
389,N00001030,B,A,D,B,C,B,,A,C,A,D,D,A,,B,,B,D,,,C,A,,D,D,51
390,N00001031,B,A,D,,,B,D,A,B,C,D,B,D,D,D,C,B,C,A,A,A,D,B,D,C,52
391,N00001032,B,B,D,D,C,B,D,A,C,C,D,B,A,,A,C,B,D,D,C,,A,B,D,D,82
392,N00001033,B,A,D,D,,B,,A,C,C,C,,A,,A,C,,B,A,C,A,A,B,,D,66
393,N00001034,B,D,D,D,C,,B,A,C,C,D,D,C,B,A,C,B,D,A,C,A,A,D,D,D,71
394,N00001035,,A,,D,C,B,D,A,C,C,D,B,A,B,A,A,A,D,A,C,A,A,B,A,D,77
395,N00001036,B,,D,B,C,B,B,A,D,C,D,B,B,A,A,C,B,D,A,C,A,C,B,B,D,61
396,N00001037,B,A,D,D,C,B,D,B,C,C,D,B,A,B,A,,B,D,C,,A,A,B,D,,78
397,N00001038,B,,C,D,C,B,D,A,C,C,D,B,A,B,A,C,B,,A,C,A,D,B,D,A,77
398,N00001039,B,A,D,D,C,B,D,,C,C,D,B,A,B,A,C,B,D,A,C,A,A,B,D,B,91
399,N00001040,B,A,D,D,,D,D,B,A,C,B,C,,,A,C,D,D,A,C,A,A,B,D,D,58
400,N00001041,B,A,D,D,,B,,A,C,C,B,D,A,B,A,D,B,D,A,C,A,A,B,D,D,77
401,N00001042,B,,D,D,C,B,,A,C,C,D,B,A,B,A,C,B,D,A,C,A,A,B,D,D,92
402,N00001043,B,A,D,D,C,B,D,B,C,C,B,,A,B,A,C,B,D,A,C,A,,B,D,D,82
403,N00001044,D,A,D,D,C,B,,A,,C,D,B,A,B,A,C,,,,,A,A,B,D,,67
404,N00001045,B,A,D,D,C,B,D,,C,C,D,B,A,B,A,C,A,B,A,C,A,A,,D,D,82
405,N00001046,,A,,D,C,B,D,,,C,D,B,,,A,C,B,D,B,C,A,D,B,D,D,66
406,N00001047,B,A,C,D,C,B,D,A,D,C,B,B,A,B,A,C,A,D,,C,A,B,B,D,D,71
407,N00001048,B,A,D,,C,B,B,A,C,C,D,B,A,B,C,,,D,A,C,A,A,B,D,D,78
408,N00001049,B,,,D,,D,A,A,C,C,D,B,,,A,C,D,D,A,B,A,B,B,D,D,55
409,N00001050,B,A,,D,B,B,D,A,C,C,D,B,A,B,A,C,B,D,A,C,A,A,,D,D,87
410,N00001051,C,A,D,D,C,B,B,A,C,C,A,B,A,,A,C,B,A,A,C,,A,B,D,D,72
411,N00001052,B,A,D,D,B,B,,,C,C,,B,A,B,A,C,B,D,A,C,A,,D,D,D,74
412,N00001053,B,A,D,,D,B,,A,C,C,D,A,A,B,A,C,B,D,A,C,A,,,D,A,69
413,N00001054,B,A,D,,C,B,D,A,C,D,D,B,D,B,A,A,B,D,A,C,,A,B,D,D,77
414,N00001055,B,A,D,D,C,,D,A,C,C,D,,A,B,A,C,B,D,A,C,A,,A,D,D,83
415,N00001056,B,D,D,D,,B,C,A,C,C,D,B,A,B,A,C,B,C,A,C,,,B,D,D,73
416,N00001057,,D,D,D,C,B,D,D,C,D,D,B,B,B,A,C,D,D,A,C,A,C,D,D,D,61
417,N00001058,B,A,D,,C,B,D,A,C,C,A,B,A,B,A,C,D,D,A,,B,A,B,D,D,77
418,N00001059,B,A,A,D,C,B,C,D,C,,C,B,D,B,A,C,B,C,C,C,A,A,B,D,D,61
419,N00001060,B,A,D,D,C,B,D,B,A,A,,B,A,B,A,,B,,A,C,A,A,B,D,A,68
420,N00001061,B,A,D,,C,B,D,A,C,C,D,B,A,D,A,,B,D,A,C,A,A,B,D,D,87
421,N00001062,B,A,D,D,C,B,D,A,C,,D,B,A,B,A,A,B,D,D,C,A,A,,,D,78
422,N00001063,B,A,D,D,C,B,D,A,C,C,D,B,,A,A,C,B,D,D,C,A,A,B,D,D,86
423,N00001064,B,A,D,D,C,B,D,A,,C,D,B,A,B,A,C,B,,C,C,A,A,B,D,D,87
424,N00001065,B,A,D,D,C,B,C,A,C,C,,B,C,B,,,,,A,B,A,D,B,D,D,60
425,N00001066,B,A,C,,C,B,D,A,C,C,D,B,A,B,A,C,B,,A,C,A,A,B,D,D,87
426,N00001067,B,A,D,D,C,B,D,A,C,D,D,B,A,A,A,C,B,,A,C,C,,B,D,D,77
427,N00001068,B,A,D,B,,B,,A,C,A,D,B,A,B,C,,B,D,A,C,A,A,B,,A,64
428,N00001069,B,A,D,D,C,B,D,A,C,C,D,B,,B,A,C,B,D,A,C,A,B,B,D,D,91
429,N00001070,B,,D,,A,B,D,A,C,C,D,B,A,B,C,C,B,D,A,,A,A,C,,D,69
430,N00001071,B,A,D,D,C,B,B,A,C,C,D,,A,B,A,C,B,D,A,C,A,A,B,D,D,91
431,N00001072,B,A,D,D,C,C,D,A,D,C,,B,A,A,A,C,B,B,,C,D,A,B,D,D,67
432,N00001073,,A,D,D,C,B,D,A,C,C,D,D,A,B,A,D,B,,A,C,A,,B,,D,74
433,N00001074,B,A,D,D,C,B,D,A,C,,D,B,A,A,,B,B,A,A,D,A,A,,D,D,68
434,N00001075,B,A,B,D,C,B,B,A,C,A,D,B,A,B,A,C,B,D,C,C,A,A,B,D,D,80
435,N00001076,B,A,D,D,C,B,,A,C,C,D,B,A,C,,C,,D,A,C,A,,D,D,,70
436,N00001077,,A,D,D,C,B,D,,B,C,D,B,A,A,,,,D,,C,C,A,,D,D,57
437,N00001078,B,A,D,D,C,B,D,A,B,C,D,C,B,B,A,C,B,B,,C,A,A,B,,D,72
438,N00001079,B,A,D,D,C,B,D,A,C,,D,B,A,B,A,D,,D,A,C,A,A,,D,D,83
439,N00001080,B,A,,D,C,B,D,,C,C,D,B,A,B,A,C,B,D,A,C,D,A,B,D,,83
440,N00001081,,A,D,D,,B,D,A,C,D,D,B,,,A,C,,D,A,C,A,A,B,D,D,75
441,N00001082,B,,D,D,,B,D,A,B,C,D,B,,B,A,C,,D,A,C,A,A,B,D,D,79
442,N00001083,B,A,D,D,C,C,D,C,C,C,D,B,A,B,D,C,B,C,A,,A,A,B,D,D,76
443,N00001084,B,A,D,D,C,B,D,A,C,C,D,B,A,B,A,C,B,D,A,C,,,B,D,,88
444,N00001085,B,A,D,D,C,B,D,A,C,C,D,B,A,B,A,C,B,D,A,C,A,A,B,D,C,95
445,N00001086,B,A,B,D,C,,D,A,C,C,D,B,A,B,D,C,B,B,A,C,A,,B,D,B,72
446,N00001087,B,D,D,D,,C,D,A,C,C,,A,A,B,C,C,B,D,A,A,A,B,,D,D,58
447,N00001088,B,A,D,,C,B,D,,C,C,D,B,A,B,A,C,B,,A,C,A,A,B,D,D,88
448,N00001089,B,,,D,C,B,D,,,C,D,B,A,B,A,,,D,A,C,A,A,B,D,D,76
449,N00001090,B,A,D,,C,B,D,A,C,C,D,B,A,A,A,C,,D,,C,A,A,B,D,D,83
450,N00001091,B,A,D,C,C,B,D,A,D,C,D,A,A,B,A,C,B,D,A,C,A,A,B,D,C,80
451,N00001092,B,A,A,D,D,B,A,,C,C,D,D,A,B,A,C,,D,A,C,A,A,B,D,D,72
452,N00001093,B,A,D,D,C,,D,A,C,C,,B,A,B,A,C,,,,,A,A,A,,D,67
453,N00001094,B,A,D,D,C,B,B,,C,C,D,B,A,B,A,C,B,D,A,C,A,A,D,D,D,86
454,N00001095,B,A,D,D,C,B,D,A,A,C,D,B,A,B,A,C,C,D,B,C,A,A,B,B,B,75
455,N00001096,B,A,D,B,B,B,D,,C,,D,B,C,B,A,C,D,A,A,,A,A,,D,B,54
456,N00001097,B,C,C,D,,D,,A,C,C,,,C,B,A,B,A,D,B,C,A,A,B,D,D,49
457,N00001098,B,A,D,D,C,B,A,A,C,C,D,B,A,B,A,B,B,,A,C,,D,B,D,D,77
458,N00001099,B,D,D,D,,B,D,A,C,C,C,B,A,B,A,C,A,B,A,A,C,A,B,D,D,66
459,N00001100,,A,D,D,B,,D,A,C,C,D,B,A,B,A,C,,D,A,B,A,A,B,D,D,78
460,N00001101,B,A,B,D,C,B,D,A,C,C,D,B,,B,,C,B,D,A,C,A,A,,D,D,83
461,N00001102,B,A,D,D,C,B,D,B,,C,D,,A,,A,C,D,D,A,C,A,,B,,C,65
462,N00001103,B,A,A,D,C,B,D,A,C,C,D,B,A,C,A,C,B,D,A,C,A,A,B,,D,86
463,N00001104,B,A,C,D,C,,D,A,B,C,D,,A,B,,A,B,D,A,A,A,A,B,D,D,68
464,N00001105,B,A,D,,C,B,D,A,A,C,,B,A,B,A,C,B,D,A,C,D,A,B,C,D,77
465,N00001106,B,B,D,D,C,B,D,B,,C,D,C,A,B,D,C,B,D,A,C,A,B,B,D,D,71
466,N00001107,B,A,D,A,C,B,D,A,C,D,C,B,A,B,A,C,B,D,A,C,B,A,B,D,D,80
467,N00001108,A,A,D,D,C,D,D,A,C,C,D,B,A,B,A,C,B,D,A,C,A,A,B,B,D,85
468,N00001109,,A,D,C,C,,D,A,C,C,D,B,,B,A,C,B,D,A,C,A,A,,A,,70
469,N00001110,C,A,D,D,C,B,,A,C,C,D,B,A,B,A,C,B,D,,C,A,A,B,D,D,87
470,N00001111,B,C,D,D,C,B,D,A,,C,D,B,A,B,A,C,B,D,A,C,A,A,B,D,D,91
471,N00001112,B,A,D,D,C,C,D,A,C,B,D,B,A,B,,C,B,D,A,C,A,,B,D,D,82
472,N00001113,B,A,D,D,C,B,D,A,C,C,D,B,A,,A,,B,D,A,C,A,A,A,D,D,87
473,N00001114,B,B,D,D,C,B,D,,C,C,D,D,B,A,A,C,B,D,A,C,A,A,B,D,D,76
474,N00001115,B,B,D,D,C,,D,C,C,C,D,B,A,B,A,C,,D,A,C,A,A,B,C,D,77
475,N00001116,B,A,D,C,,B,D,A,C,C,D,B,A,,A,C,B,D,A,C,A,A,B,A,A,77
476,N00001117,B,A,D,D,C,B,D,D,C,C,D,B,A,,A,C,B,B,A,C,A,A,B,D,D,86
477,N00001118,B,B,D,D,B,B,D,,,D,D,B,B,,A,C,B,D,A,C,A,A,B,D,B,63
478,N00001119,B,,D,D,C,B,A,A,C,C,D,,A,B,A,C,B,D,A,C,A,A,B,D,D,87
479,N00001120,B,A,D,D,C,,D,A,A,C,D,,A,B,,C,B,D,A,C,A,A,B,D,D,83
480,N00001121,,A,D,D,C,B,C,A,C,C,D,B,A,B,A,C,B,D,A,C,,A,B,D,D,87
481,N00001122,A,A,D,D,B,B,D,A,A,C,D,B,,,A,,B,D,A,C,A,A,A,D,D,68
482,N00001123,B,A,,A,B,B,D,A,C,,D,B,C,B,B,C,B,A,A,C,A,,B,D,D,63
483,N00001124,B,A,D,D,,B,C,A,C,C,B,B,,B,A,C,B,D,A,C,A,A,,D,D,78
484,N00001125,D,B,D,A,C,B,D,A,C,D,D,B,,B,A,,B,A,A,C,A,A,B,D,A,62
485,N00001126,B,A,D,D,C,B,D,A,C,C,D,B,B,A,A,A,B,D,A,C,A,,D,B,D,71
486,N00001127,B,A,D,B,D,B,D,A,C,C,C,,B,B,A,,B,D,A,C,,B,B,D,D,63
487,N00001128,,A,D,D,C,B,,A,C,C,D,B,,B,A,C,B,D,A,C,A,A,B,D,D,88
488,N00001129,B,A,D,D,,B,D,A,C,C,,B,D,B,A,C,D,D,A,C,A,,,D,D,74
489,N00001130,A,A,D,,C,B,D,A,C,C,D,B,A,B,A,C,A,D,A,A,A,A,B,D,D,81
490,N00001131,B,A,,D,C,B,D,A,C,,D,B,A,B,A,,B,D,A,C,A,A,B,,D,84
491,N00001132,,A,D,D,C,B,D,,C,C,D,B,A,B,A,C,B,D,A,C,C,A,B,A,D,82
